id,screen_name,followers_count,friends_count,status_count,description,label
1174724869,SebastianxhcHel,6,202,16,Hoje osso compreender que malandagem de verdade é viver!,1
1174725366,HurlburtcdbShar,8,203,19,WL!!,1
1174725740,GreigerrDeborah,12,163,15,o,1
1174727760,PettydxyMaragre,7,208,21,"We hav whatever you need! 2145EE80 +6281287999278 ApaAjaAdaDong@ymail.com(utk kerjasama iklan, silahkan email)",1
1174728433,DoctorgwoAshley,12,205,16,"Discounted Laser & IPL Equipment from 2Equip enables Physicians, MediSpa's and Beauty Salon wners to Build their Business ith Confidence.",1
1174728950,LeathermansquLa,9,240,16,,1
1174733100,DecastroabaArge,6,216,19,Everyweek we give away one free full version game just for entering our FREE Weekly Brain Teaser Contest. Get your contest tweet here first everyweek ndWin!,1
1174734559,MontezftuOra,15,201,12,"An on-line nd off-line marketer, I am assionate about networking socially and professionally. You can't have too many friends.",1
1174735315,DaiglelbtDespin,14,185,16,I'm a born again believer in Jesus Christ! Proud wife & mother. I loveto ing gospel. I also believe in taking care of my body; I'm a fitness trainer & R.N.,1
1174738568,OlesonhftPerla,24,214,28,I'mjust a clumsy goofball. Not everybody's cup of tea but hapy to be me :),1
1174739257,GuytonpklKrysty,11,202,15,"26anos,Oper. de Sist. Rodov.,e um kara com hábitos mis caseiros!!!",1
1174739436,WinfielddhcLeig,10,203,18,#Party Dont be afraid to be differet...live every day to the fullest; so u live with no regrets in the future! :) #fame #modeling #TeamFllowBack,1
1174739780,MathisesvFleta,8,190,15,Bnjour tout lemonde.,1
1174739790,SorensenplsHeid,8,203,17,withing 19 XI TEL 3,1
1174740535,PleasantozgKimb,6,178,21,"The aerage woman would rather have beauty tan brains, because the average man can see better than he can think. ;  i follow back. ♥",1
1174742864,FontanakyaPatty,17,172,14,"Feminist Mother Activist - intensive mothering, children's education and upbrnging; active in British politics; feminist theology; gender olitics.",1
1174743122,BurdettjoqMarie,13,208,22,"Todos Los Días Trato De Levantarme Con El Pie Derecho, Pra Vivr La Vida! Feliz & Sanamente :D",1
1174743524,BremertphLucian,8,212,12,"Cidadão Brasileiro, Campineiro-SP,casado, 4 filhos, Advogado e Consultor Político.Tio Affonsão para um monte de sobrinhos de sangue e por afiidade...",1
1174744404,PapasdeJerrica,8,213,22,,1
1174750884,CliftonvnoShari,8,196,21,sometimes life sn' fair... :),1
1174751144,RothdvwJoshua,15,216,18,God is good all thetime♥ God has a plan for you. Follow your dream! You can be anything yo want to be. ♥@AubreyODay & @CodySimpson.,1
1174753764,BraddyfceGlinda,12,186,16,I love my shoe! tht's all :)_ @Oficial_kate PLEASE NOTICE @JDBVANCOUVERR #neversaynever,1
1174754300,BarneykwlDaniel,10,209,13,Specl Forces,1
1174756808,MoberlycikCarol,7,192,19,Spirit Led Conservative news blogger. #TeamJesus #Bible #Urantia 3/th Cherokee. Folow your bliss Love your neighbor Protect your nation. Kill #creepingsharia.,1
1174757941,BonilladleSonya,8,209,16,,1
1174759088,DrewsvbyMelaine,10,236,19,"Cidadão Brasileiro, Campineiro-SP, casado, 4 filhos, Advogado e Consultor Polítio.Tio Affonsão para um monte de sobrinhos de sangue e por afinidade..",1
1174760396,StringfieldprjL,10,189,24,"iCute iSexy iRock iRule Nice iAnAddictn iCareerBoi iThaBoifwndYouWsh YouHad♥ igAt An !nfluEnce 0n ppl,if u dnt waNa gEt add!ctd  mE neVa sAy *HI*",1
1174762351,RutherfordfegMa,4,192,25,,1
1174763443,AckleyphnCelina,13,249,25,Content marketing collective of dcumntary filmmakers and social media adventurists.,1
1174767468,JarboebvdKaryl,11,204,22,"All Things Dogs - Halth, Training, Grooming.  Hot Topics & News about Dogs!  My Dgs are Family!  Occasional General Blog Updates as well!",1
1174768531,EldridgedgnDari,4,186,20,,1
1174771410,RoundyahjLatars,9,205,20,Name: Darus Comack B.K.A Aqua Fllow me and ill follow back ♍ Virgo #teamdontgiveafuck #teamfollowback #teamfreak #teamVirgo #team nike,1
1174771632,BartaditJacinta,11,196,23,"Jazz, reading, mentoring, gardening, cooking, appreciaing good food, motivating others to find their tre passion.",1
1174773318,RandelgpsScotti,8,198,16,"If you want tobe somebody, somebody really special, be yurself!",1
1174773870,AguerolqzMaryjo,12,226,26,Não faça com os outros oque você não gostaia que fzesse com você!!!,1
1174775082,WoodlandxvsLati,11,218,23,Sigueme& t sigo!,1
1174777898,NagleoojDorthey,12,192,18,"Notícias de TI, nformática, internet, redes, segurança/secrity, virus, redes sociais. Todas informações num único lugar. Seguimos de volta/#Followback.",1
1174778406,MangumcsoTomoko,17,205,19,"I would describe myself s an epicure who is passionate,high-energy,and politicall liberal. My heart is open, my mind clear, and my passions strong.",1
1174778426,GraysvzfOctavia,12,216,22,"Se vc me olhar dcima, posso ser o Diabo. Se vc me olhar de baixo, posso ser dEUS. M4$ $e v¢ me olhar nos olhos, posso $eR v¢! http://t.co/aqFZRKja9h",1
1174780532,LachbkaPearly,12,196,16,I am a Real Woman and I represent all the real womn out there that are sick of the weak girls out there that give us a bad name.  Follow me I will followback!,1
1174780674,WaltherfvzEllen,8,172,19,21.11.93 | 9.0.09 |28.09.91 | ♥ AHMAD ALFIAN FAHMI ♥,1
1174780777,DeltorofagRory,12,217,22,"And Then, Ic. Talent and Artist Managment Agency, India.",1
1174781010,LevinsongorMeli,8,200,22,Licenciado en Ciencias de la Cmunicaión (ITESO)-Coordinador de Comunicación Social de la Secretaría General de Gobierno Colima.,1
1174781425,MiloayzCharmain,11,200,24,"And Then, Inc. Talent and Artist Management Agency, ndi.",1
1174785036,TelloepnShona,8,205,19,"Feminist Mother Activist - itensive mothering, children's education and upbringing; ctive in British politics; feminist theology; gender politics.",1
1174787304,RungerztNilsa,12,239,19,"Ciumenta,ironica,louca,canceriana,music... uizer saber maisme segue ;D - http://t.co/C7b1Yg4sMc",1
1174789676,SalzmanqljGwen,11,205,14,LC..,1
1174790898,QuigleyeihZelda,8,174,21,"group composé de 3Mc,influence hip-hp/reggae",1
1174792195,LittlefieldaprS,11,185,19,I run http://t.co/W1GdtZrXcv badly and am the author of th poorly selling story Whalewolf.  I'm also incredibly sexy and rugged.,1
1174793102,ArtiszpoChantel,14,218,18,Wh's my Description ?,1
1174797008,GeiszajDeedra,15,205,17,"REALTOR® with CENTURY 1 In TownRealty, Vancouver",1
1174800103,MessickrnoGoldi,8,219,15,"Divorce Mediation for straight and gay couples. Stay out of court as youbreak up. Join our community, like us on Facebook: htp://on.fb.me/lelERY",1
1174804556,KelchybuThuy,13,206,24,All about my money an msic,1
1174810141,LeeklxqDeidra,15,198,19,Like Our FB Page For FREE Downloads. http://t.co/8z9HSvJZOm,1
1174811528,GlennyuwNisha,8,200,18,ul,1
1174812978,ManzanaresgsaFe,13,182,21,Helping others to break limiting beliefs about success. Onebelie at a time.,1
1174816452,VolueLashanda,8,194,14,"Follow me! Justin Bieber, One Direction, and Austin Maone are the gratest!!!",1
1174818390,PouliotifeFlorr,9,225,23,Food politics obsever. Mother of 2. Political scientist. Gardener. Health & food. Tweets from brothel (historic); brothel in link. Also @ Traditional-Foodscom,1
1174818847,RichertsoaMadel,15,220,24,Especially for RevyAu Hapsari ♥,1
1174819256,LindsleyqnfLidi,14,185,20,fntsy,1
1174823942,OliviercqaJule,7,227,21,"uriosa e determinata, mi nuro di novità e apprezzo le tradizioni ..",1
1174824824,CushmanvouLoree,13,186,14,Watch Free African Movies at htp://africanmoves.us,1
1174826773,HulbertqnrAlish,9,208,21,vc querganhr um seguidor a mais ????então segue aqui q sigo de volta!!!,1
1174831039,BumplpvRichard,7,196,16,"Hi we're 11 14 a duo of football/soccer plyers  showingour skill and ability through youtube , #TeamFollowBack, follow us and we follow back  plz share r vids",1
1174832804,ElderekwTori,7,214,24,DA BOSS=DOIN ALL BIZNIZZ OVA STUPID HIT...GROUNDED FO LIFE RECORDS PRESIDET,1
1174832875,ArbogastytwIola,12,204,18,sexy and fnny ense of humour,1
1174842428,GorrellcrhRomel,9,205,16,cutieghur28,1
1174845720,FennqazHolley,13,223,28,weeping may endure 4 night but joy come i the morning light. ilove god who is thehead of my life haters do me no good. keeping my head up and faith to the max,1
1174847785,MarroquinxgdPao,8,218,21,Follow and I willfollow bak!,1
1174848200,QuintanaqzpPast,6,229,19,"#team follw back !. #team music , check out my page  http://t.co/0Sf3e2d34F . we sell music and shirts !, we also do custom shirts ! #2dysmusic",1
1174850017,NoblesnfjVelva,8,218,18,Consultin service Leseifer,1
1174850107,FlukerehqShizuk,6,205,21,"Life quotes, love quotes, i will followyu if you follow me :-)",1
1174851198,FlowerjqeTawnya,8,217,15,"Perco fllowers, masnão perco a piada.",1
1174851200,PhillipsyugDori,9,215,19,ism is my live..,1
1174851499,DenhamupuJannie,8,219,23,Tudo oue u sempre quis,1
1174851782,BrewszqBreana,7,226,17,Playng po music online 24/7,1
1174853904,JacofbvTonya,7,208,19,En ADNmexico no creamos ni reportamos noticias... las interpretamos. Conocemos y sabemos explotar lafuerza de las redes sociales.Siguenos!,1
1174854703,HowlettibqCleor,8,209,14,nl,1
1174855417,KuglerucfContes,10,220,18,Pra ue ler ssuh?,1
1174860890,SloversvhShante,8,226,22,You wanna know whosamazing? Then read the first wor again.,1
1174865594,RobertslasDarce,6,189,21,SEXY DAUGHTR FUCKER ♥  Simple Gemini ♥ Fashion ♥ Hair ♥ Fraks ♥ 19-06-10-11 ♥,1
1174869769,WrenzwzTania,12,192,21,,1
1174872318,PreciadoqfwSher,9,194,15,ul,1
1174872906,McmullinuitWill,7,213,22,"AFR is a progressive jazz rock band out of Nashvile, TN.",1
1174873122,ClowersoegMaren,8,216,15,Apaixonada el vida e por meus alunos...,1
1174874869,GermanihtMarlen,8,214,22,Tenho todos os defeitosde uma mulher erfeita!,1
1174876764,YinglingjigKitt,17,207,20,,1
1174879028,HeiseqxqCammy,13,187,21,"show NO love,love will qet yu killed. .catch me if yu can =)buti swear i b ow( 20 yrs younq)",1
1174885004,OllisfowVerlene,9,220,16,rying to make it in the modeling industry! Like to talk figured I will tweet all day!! I am here to have fun chat and who knws!!! I love life and to travel!,1
1174885962,MaximdjxCharity,15,210,21,Knws A LT about Apple!,1
1174887464,DeedsdzoAzucena,4,212,18,"An Entrepreneurial Consultant at Agua who specialies in website development, branding and marketng services. Useful info: http://t.co/AQf0gEjxgM",1
1174889395,DasheryikKately,11,209,20,Kutee In TheFace 3 Slim In The Waist;) Yuu Got Too Lovee Mee 3 Soo Like Nike JUST DOO IT ;),1
1174889473,BastianfieEula,5,197,21,For Business Inquires: @Generik360. For PR: @Macmediapromo. For Radio Promo: @Jessfomcosign.,1
1174898036,NoleslvhRheba,13,219,24,"Fans~C of ka @RizkiAlatas & @NinaZatulini. Always Support They! |admin = purnama,olivia |.If you MikAners! Follow us now becuse many party in here☺",1
1174898930,WesselspbbHolle,13,202,22,"16 anos, leonina, tímida, música, Rck and Roll, viajar Lady Gaga, internet e tédio. Mas um dia a gente cresce e o perfil muda. Melhor Amigo → @Brunoole.",1
1174900471,AlmodovarjzbSep,7,188,20,,1
1174901988,AlversonedpCons,7,171,17,"Foo. Music. Beer. Also, Manager of Escher's not",1
1174902313,McqueenrsrJule,7,188,13,I like things that were created before I was born. I draw comics.I have a bog: @PartsIncluded and a Tumblr: http://t.co/Bmb4G5CMoh,1
1174905187,StrausslgiKrist,9,203,18,,1
1174905692,HagertyikrDonya,12,204,15,I've hurted many times with hundreds diffrent boys. Please don't ever hut me again!,1
1174906022,CollieruonVerli,9,217,18,"N gosto d m explicar ;|   ,FOLLW ME  vc descobre(sigo d volta)",1
1174908596,TestatcvDorinda,6,202,21,"Estudante, 14 anos, apaixonado pelo teatro, pelos amigos, pela família e pela vida. Aquila Guimarães rzer.",1
1174909136,PikeetrCassondr,6,211,19,My name is Alex Young.I am a web entrepeneur. I am all abou success  and don't mind helping others. I am also a graphic designer and film maker.,1
1174909753,SchaeferwrnEvon,9,231,19,,1
1174911457,SawyerswucDelil,17,221,18,,1
1174912687,CrayaeeShannan,12,204,17,IM THE D  HIT MY LINE(732)5DJ-SDOT SEXY LADIESSKYPE ME @SHAWN.MCMILLEN2 OR HIT ME ON OOVOO 5STARBOIZ #YOURFAVORITEDJ #DjS.Dot(CHI) #TeamBlackberry -32A71728,1
1174913503,BrinkmandouCari,6,197,15,Dragonbal Fanatic! I Love The Stoe Roses..,1
1174914138,SorensenfidAlet,8,219,14,Continuo  sendo hetero  apesr das  pressões  do govero,1
1174915280,MccandlesskduGi,13,210,14,http//anneisprettyinpin.tumblr.com/,1
1174917374,VeganynLyndia,10,212,19,"@bourneWavy as Hacked but I'm BACK {Creator} of That @GetSeenBeHeard WAVE!! #TeaLEO #TeamSingle #TeamAndroid -Monday Night Wrestling, I'm So Fucking RAW- o.0",1
1174918586,PetteyeutSherle,10,233,23,"I am in my lastyear at the University of Oregon studying Magazine Journalism. I am passionate about social media, magazines, food and wriing.",1
1174918676,MaderqexLavette,8,205,21,"Actress,Model,Dancer ~Vid/Ph/Fsh/Shoots BOOKING INFO AN MANAGEMENT A.Paymen ENT.Bookings/info-Paul Hines checmate123@yahoo.com & ajadenjadae@yahoo.com #TL",1
1174924308,ArrudaupuJamey,8,231,17,Euusoou fooda!,1
1174925106,GrandberryrogFi,8,236,23,"Am down to earth guy,friendly,kind,caring and I love travelin,cooking,eading and also love to know much more about life cause life is a teach",1
1174926474,ChalfantloxBarb,10,213,23,"'Tent me concenrar numa daquelas sensações antigas como alegria ou fé ou esperança.Mas só fico aqui parado, sem sentir nada, sem pedir nada, sem querer nada.'",1
1174927723,FeaginysdLatia,4,181,21,"Não cruze os braços diante de ma dificuldade, pois o maior homem do mundo morreu de raços abertos!",1
1174929679,DulinigtDrusill,10,217,22,Hackerz Oy,1
1174931708,PaiziniChristen,16,198,23,Lifes beautiful if you always with Allah,1
1174933712,WeisecluRolanda,10,205,12,"I tweet a lot,i talk a lot of shit, Mainly white boy prblems. real talk. #Arsenal #Snowboarding",1
1174942093,ShanahanobvKeni,7,199,15,19 College girl I roll with #TeamThick #TeamDonk n #TeamGorgeous..Party girl to a certain level..Im anAquarius so be prepared to have your min..BLOWN,1
1174944276,OusleyakwDaisey,7,191,19,"I love hiding away with my earphones blasting! Betting hop manageress! Get bored easily, entertain m :D",1
1174944620,DangelorogGema,11,205,22,"Just a kid Out of atl,going to school being th good girl that i am..rocking hello kitty each and every day.. #BowwowNation#Teambreezy#TeamFollowback#Teamdroid",1
1174944751,BirchxclMariko,4,205,15,(ʃƪ♥▿♥) I want t be last one for you Chadellyanisanurrizkysaputra) (♥▿♥ʃƪ),1
1174946815,NightingaleivjS,14,206,28,Zu jedem Anass da richtige Geschenk finden,1
1174948008,SturgisrvzGerth,12,209,18,,1
1174950420,ThachcwyEnrique,8,208,15,,1
1174959522,BrinkleytajAric,13,216,20,Markeing|Promotions|PR Company. #TEAM2MUCH Follow @Swagg_2MS @Mizlady_2MS @Nutonanning,1
1174959793,DansbyngzKathy,2,204,18,SÚIL É O LIMITE ENTRE O TÉDIO E A LOCURA!,1
1174962156,RosarioqanMarga,10,188,16,Mi chiamo Alic e sono una BELIBER . Il mio sogno più grade è incontrare lui .. Justin Bieber . La sua voce è incantevole .. lui lo è ! ♥,1
1174962506,TrexlerlzjDoret,10,168,15,ul,1
1174966651,SongerrylJunko,5,186,15,maria magdalena sonya yuliarti... 14 juli.... Bekasi..... basket my life.... i belive Jesus.... i'm pancostal.... :D,1
1174970576,MorrissettefpeB,9,205,15,Fun to be around. Love working out! Challenging myself to not eat an desserts til the end ofthe year!! Love the Gospel and I am thankful for all my blessings!,1
1174971644,KrohnrtpMargere,10,188,9,"Well my name is Aisha. I was bornin Nepal, now in UA. 16 years old && though I can't sing I love music. :)",1
1174973954,DornteiRanae,13,186,20,,1
1174977254,BoutonshjLaquit,10,179,13,SGA-NOS E NÓS TE SEGUIEMOS!,1
1174977500,FlahertypdsTrea,12,197,17,Marketing|Promotions|PR Company. #TEAM2MUCH Follow @Swagg_2MS @Mzlady_2MS @NutoManning,1
1174980182,MassengalehayLi,10,217,11,President of the COUP Foundation. (Collective Organizationsof United Peoples) Job creation through new indutry and technologies.,1
1174981094,SearsfijColetta,9,235,19,"I am an artist in Hollywood, I try, I appear on television and I always create confusion. Thanks. Finalista do Show de Calouros doPrograma Silvi Santos (SBT).",1
1174982719,BuggidpWendy,9,215,23,so kiss e and smile for m ... :),1
1174982916,HowerkfdChrista,9,193,17,We help you lose weight the right wa.  With the help of Appetite suppressants and Trained dietitins to learn how to take it off and keep it off.,1
1174983931,CarnahanyciBobe,6,206,19,,1
1174986182,WindsorioaPenel,7,220,21,ope for the best; expct the worst.,1
1174991155,VanmeterubpBlak,10,201,18,,1
1174993226,ColangelofsvJan,15,229,16,"Se eu t falar quem eu sou, vai perder toda a graça deme seguir. Então segue e descobre só ;]",1
1174994395,SegerzdhPatty,15,209,20,,1
1174994587,PittsztvLavenia,3,215,23,,1
1174998572,KangcbuEufemia,7,196,23,"Radialista, estudante de Publicidade, Assessor de Imprensa da Prefeitura de Coruripe-AL, reóter esportivo do Timaço da Rádio Litoral. Presidente CMDCA.",1
1174998998,TannerqdhJerica,11,211,19,,1
1175000504,HeronnzoAnnita,8,220,27,#ollowMe #TeamFollowBack Music is everythin :),1
1175002777,KelsoolkTerresa,6,216,23,Creator : @vaniaXP | Admin : @shaniangeline @sharoon99tania @natshabigeyl @AforAilee @nananongg follow us! ♥,1
1175003000,BurnellntoMadal,9,196,14,I now get paid to blog wht I want to log about at http://t.co/ilYaf2MXPA,1
1175005345,LemleyzfwMarna,12,225,19,aqorange biasa ae.... ora neko2 ra jg aneh2...,1
1175006178,GinterpgiJan,10,205,18,mbassadors for Christ Apostolic Church! e are under the leadership of Dr. Virginia C. Smith. Follow @DrVirginiaSmith @Warriorbrideint and @ICCandM,1
1175009000,StocktonaskZina,5,171,15,,1
1175011722,HuttontvnRosett,10,177,15,,1
1175011819,VallejosezfFeli,12,192,19,Veeador (PMDB) n cidade Goiânia,1
1175012948,WestbrookgtyMil,8,198,23,"Marketing, corporate andnarrative specialist/writer, social media appreciater, food, human, environment and world enthusiast. at, shop and think locally.",1
